Car_ID,Brand,Model,Year,Age ,Mileage(km),Fuel_Type,Transmission,Owner,Location,Market_Price(INR)
2300,Renault,Triber,2023,2,102437,CNG,Manual,1st Owner,Mumbai,1274373
2301,Honda,City,2023,2,58254,Electric,Automatic,3rd Owner,Pune,612916
2302,Renault,Kwid,2012,13,31181,Electric,Automatic,1st Owner,Kolkata,385826
2303,Honda,WRV,2015,10,44621,Electric,Automatic,2nd Owner,Pune,480355
2304,Volkswagen,Virtus,2008,17,122589,Diesel,Manual,1st Owner,Nagpur,227858
2305,Kia,Carens,2015,10,41026,CNG,Manual,1st Owner,Delhi,348888
2306,Mahindra,Thar,2016,9,7603,CNG,Manual,2nd Owner,Bangalore,484451
2307,Hyundai,Creta,2012,13,17941,Electric,Automatic,3rd Owner,Ahmedabad,368279
2308,Volkswagen,Vento,2016,9,70883,Diesel,Manual,1st Owner,Jaipur,710012
2309,Honda,Jazz,2022,3,33694,Diesel,Manual,2nd Owner,Jaipur,1865387
2310,Ford,Endeavour,2017,8,56976,Diesel,Manual,1st Owner,Nagpur,1201228
2311,Toyota,Yaris,2006,19,48497,CNG,Automatic,3rd Owner,Jaipur,346865
2312,Honda,City,2021,4,92436,CNG,Manual,3rd Owner,Jaipur,727374
2313,Toyota,Etios,2020,5,40383,Electric,Manual,1st Owner,Jaipur,984177
2314,Tata,Punch,2010,15,100004,CNG,Manual,3rd Owner,Chennai,532156
2315,Volkswagen,Virtus,2010,15,46687,Diesel,Manual,2nd Owner,Mumbai,254015
2316,Toyota,Etios,2010,15,83610,Electric,Manual,3rd Owner,Kolkata,353102
2317,Honda,Amaze,2005,20,28760,Diesel,Manual,1st Owner,Hyderabad,111123
2318,Volkswagen,Vento,2005,20,8524,Electric,Automatic,1st Owner,Ahmedabad,75938
2319,Ford,Figo,2013,12,94834,Petrol,Automatic,2nd Owner,Bangalore,395026
2320,Honda,City,2005,20,65712,Petrol,Manual,3rd Owner,Pune,193086
2321,Mahindra,XUV700,2010,15,40250,Diesel,Automatic,2nd Owner,Pune,246236
2322,Mahindra,XUV500,2005,20,17262,Electric,Manual,3rd Owner,Delhi,420770
2323,Maruti,WagonR,2017,8,78658,Electric,Manual,3rd Owner,Kolkata,273756
2324,Ford,Ecosport,2017,8,78762,Diesel,Automatic,1st Owner,Mumbai,875205
2325,Tata,Altroz,2013,12,116059,Petrol,Automatic,2nd Owner,Delhi,489585
2326,Mahindra,Scorpio,2018,7,35059,Petrol,Automatic,2nd Owner,Pune,1334010
2327,Mahindra,Bolero,2017,8,96479,CNG,Automatic,1st Owner,Bangalore,1118654
2328,Renault,Captur,2021,4,99899,Electric,Automatic,1st Owner,Kolkata,799494
2329,Volkswagen,Taigun,2010,15,16797,CNG,Automatic,1st Owner,Ahmedabad,673128
2330,Hyundai,Verna,2022,3,120705,Petrol,Manual,2nd Owner,Nagpur,649916
2331,Tata,Nexon,2010,15,80243,Diesel,Automatic,2nd Owner,Hyderabad,421578
2332,Renault,Duster,2012,13,75429,CNG,Automatic,2nd Owner,Bangalore,1020436
2333,Volkswagen,Taigun,2019,6,7825,Diesel,Automatic,2nd Owner,Jaipur,1413243
2334,Ford,Ecosport,2018,7,15869,CNG,Automatic,1st Owner,Bangalore,1660024
2335,Honda,City,2005,20,5842,CNG,Manual,3rd Owner,Chennai,307741
2336,Honda,Amaze,2007,18,107449,CNG,Manual,2nd Owner,Nagpur,74386
2337,Maruti,Celerio,2012,13,130031,Petrol,Automatic,3rd Owner,Kolkata,156772
2338,Ford,Figo,2014,11,63229,Electric,Automatic,2nd Owner,Bangalore,964893
2339,Ford,Figo,2022,3,123324,CNG,Automatic,2nd Owner,Kolkata,1357240
2340,Ford,Ecosport,2017,8,22601,CNG,Automatic,3rd Owner,Pune,1536803
2341,Kia,Seltos,2006,19,44099,Electric,Automatic,3rd Owner,Delhi,140446
2342,Kia,Carens,2015,10,15750,Electric,Automatic,1st Owner,Hyderabad,701233
2343,Ford,Figo,2015,10,14569,Diesel,Manual,2nd Owner,Hyderabad,1205347
2344,Mahindra,Scorpio,2005,20,108902,Electric,Automatic,3rd Owner,Bangalore,57121
2345,Renault,Kwid,2022,3,40557,Diesel,Manual,2nd Owner,Kolkata,1963662
2346,Honda,City,2005,20,139191,Electric,Automatic,2nd Owner,Bangalore,357875
2347,Volkswagen,Polo,2017,8,128398,Diesel,Automatic,1st Owner,Hyderabad,503960
2348,Volkswagen,Virtus,2017,8,11309,CNG,Automatic,1st Owner,Hyderabad,511205
2349,Hyundai,Venue,2006,19,73776,Electric,Manual,3rd Owner,Kolkata,390553
2350,Ford,Ecosport,2010,15,21041,Petrol,Automatic,1st Owner,Nagpur,119016
2351,Volkswagen,Vento,2021,4,25995,Diesel,Automatic,1st Owner,Jaipur,701576
2352,Toyota,Glanza,2012,13,126543,Petrol,Automatic,3rd Owner,Mumbai,878700
2353,Honda,Civic,2013,12,49988,Electric,Automatic,1st Owner,Mumbai,544611
2354,Volkswagen,Vento,2007,18,67234,CNG,Automatic,3rd Owner,Nagpur,73975
2355,Toyota,Yaris,2018,7,122870,Petrol,Automatic,3rd Owner,Delhi,286985
2356,Kia,Carnival,2011,14,5522,CNG,Automatic,3rd Owner,Jaipur,442357
2357,Honda,Amaze,2022,3,139382,CNG,Manual,1st Owner,Delhi,356795
2358,Kia,Seltos,2018,7,128594,Petrol,Automatic,3rd Owner,Kolkata,766026
2359,Hyundai,Creta,2021,4,18580,Petrol,Automatic,3rd Owner,Hyderabad,738480
2360,Kia,Seltos,2015,10,5386,Diesel,Automatic,1st Owner,Pune,1214438
2361,Volkswagen,Vento,2018,7,83209,Petrol,Automatic,1st Owner,Bangalore,228904
2362,Kia,Seltos,2021,4,22194,Electric,Manual,2nd Owner,Delhi,1848225
2363,Ford,Freestyle,2010,15,82590,CNG,Automatic,1st Owner,Mumbai,673352
2364,Kia,Carens,2023,2,53195,Electric,Automatic,1st Owner,Pune,1663305
2365,Ford,Freestyle,2008,17,105893,Petrol,Manual,2nd Owner,Kolkata,442555
2366,Kia,Seltos,2021,4,39988,Petrol,Manual,3rd Owner,Pune,1524019
2367,Tata,Harrier,2011,14,74353,CNG,Automatic,1st Owner,Chennai,711024
2368,Tata,Tiago,2015,10,141818,Electric,Manual,1st Owner,Delhi,133197
2369,Honda,Amaze,2014,11,47547,CNG,Manual,2nd Owner,Nagpur,168994
2370,Tata,Altroz,2019,6,100481,Diesel,Manual,1st Owner,Jaipur,841599
2371,Ford,Figo,2012,13,103755,Electric,Manual,1st Owner,Hyderabad,469659
2372,Tata,Tiago,2006,19,97256,CNG,Manual,3rd Owner,Kolkata,255836
2373,Hyundai,Verna,2019,6,101263,CNG,Manual,1st Owner,Kolkata,900294
2374,Kia,Sonet,2008,17,97347,Electric,Automatic,1st Owner,Jaipur,443003
2375,Ford,Endeavour,2009,16,56795,Diesel,Manual,2nd Owner,Mumbai,578516
2376,Renault,Kiger,2021,4,111889,CNG,Manual,1st Owner,Chennai,1025469
2377,Renault,Duster,2009,16,18237,CNG,Manual,3rd Owner,Jaipur,608690
2378,Ford,Freestyle,2009,16,7904,Electric,Automatic,2nd Owner,Pune,831263
2379,Volkswagen,Virtus,2010,15,54582,CNG,Automatic,3rd Owner,Nagpur,325352
2380,Volkswagen,Vento,2011,14,89047,Electric,Automatic,3rd Owner,Jaipur,827576
2381,Renault,Kiger,2010,15,102561,Electric,Manual,2nd Owner,Pune,388906
2382,Tata,Nexon,2021,4,70921,Diesel,Manual,2nd Owner,Bangalore,1863649
2383,Volkswagen,Polo,2009,16,38044,Electric,Manual,1st Owner,Mumbai,168518
2384,Maruti,Dzire,2017,8,43481,Petrol,Automatic,3rd Owner,Bangalore,261144
2385,Volkswagen,Polo,2011,14,83779,Petrol,Manual,1st Owner,Jaipur,822631
2386,Kia,Carnival,2009,16,13695,Electric,Automatic,3rd Owner,Kolkata,488238
2387,Tata,Tiago,2005,20,91378,Diesel,Manual,3rd Owner,Delhi,194403
2388,Mahindra,Bolero,2023,2,132003,Electric,Automatic,3rd Owner,Pune,921268
2389,Volkswagen,Virtus,2009,16,147920,Petrol,Automatic,2nd Owner,Jaipur,218845
2390,Hyundai,Venue,2016,9,69488,Petrol,Automatic,3rd Owner,Kolkata,996630
2391,Kia,Carnival,2023,2,92347,Electric,Manual,3rd Owner,Hyderabad,200739
2392,Honda,WRV,2013,12,36592,Diesel,Automatic,1st Owner,Pune,511157
2393,Volkswagen,Taigun,2017,8,30410,Petrol,Manual,2nd Owner,Ahmedabad,1397590
2394,Tata,Nexon,2020,5,96648,Petrol,Manual,2nd Owner,Pune,707062
2395,Tata,Tiago,2023,2,23607,Diesel,Automatic,1st Owner,Bangalore,1733467
2396,Honda,Amaze,2014,11,86398,CNG,Automatic,2nd Owner,Jaipur,122462
2397,Renault,Captur,2005,20,121373,Electric,Manual,1st Owner,Chennai,86323
2398,Maruti,Dzire,2018,7,89240,Petrol,Manual,2nd Owner,Mumbai,949407
2399,Mahindra,Scorpio,2022,3,95993,Petrol,Automatic,2nd Owner,Kolkata,823064
2400,Maruti,Celerio,2007,18,97803,Petrol,Automatic,2nd Owner,Jaipur,136985
2401,Hyundai,Creta,2019,6,73307,CNG,Automatic,3rd Owner,Chennai,856330
2402,Hyundai,Venue,2006,19,133947,Electric,Manual,1st Owner,Hyderabad,53177
2403,Maruti,WagonR,2015,10,86725,Petrol,Automatic,1st Owner,Bangalore,407178
2404,Kia,Seltos,2011,14,105301,Electric,Manual,3rd Owner,Mumbai,435550
2405,Kia,Carnival,2013,12,10515,Electric,Manual,1st Owner,Kolkata,758364
2406,Toyota,Innova,2017,8,79051,Electric,Manual,1st Owner,Bangalore,1008292
2407,Tata,Altroz,2006,19,54774,Electric,Automatic,2nd Owner,Mumbai,545567
2408,Maruti,Dzire,2020,5,16159,Electric,Manual,3rd Owner,Delhi,358053
2409,Hyundai,Verna,2007,18,146780,CNG,Manual,1st Owner,Pune,222901
2410,Tata,Harrier,2017,8,31282,Petrol,Automatic,3rd Owner,Hyderabad,1077374
2411,Toyota,Glanza,2017,8,68168,Diesel,Manual,1st Owner,Nagpur,1033564
2412,Renault,Duster,2009,16,9742,CNG,Manual,3rd Owner,Ahmedabad,98152
2413,Honda,Jazz,2013,12,82664,Electric,Manual,3rd Owner,Delhi,427366
2414,Hyundai,Creta,2017,8,24248,CNG,Manual,3rd Owner,Hyderabad,1403109
2415,Renault,Captur,2018,7,39673,Electric,Manual,1st Owner,Chennai,1313305
2416,Toyota,Glanza,2005,20,41141,Electric,Manual,3rd Owner,Jaipur,250903
2417,Toyota,Etios,2022,3,122551,Petrol,Manual,2nd Owner,Jaipur,1168201
2418,Maruti,Dzire,2012,13,15886,Electric,Automatic,1st Owner,Kolkata,129071
2419,Tata,Punch,2007,18,117442,CNG,Manual,3rd Owner,Jaipur,146153
2420,Mahindra,XUV700,2006,19,36002,Diesel,Manual,3rd Owner,Bangalore,76700
2421,Tata,Nexon,2013,12,93858,Diesel,Manual,2nd Owner,Chennai,970440
2422,Toyota,Glanza,2008,17,53935,Electric,Manual,1st Owner,Nagpur,700229
2423,Tata,Harrier,2016,9,134236,CNG,Automatic,2nd Owner,Hyderabad,350958
2424,Honda,Civic,2014,11,79793,CNG,Manual,3rd Owner,Pune,367303
2425,Kia,Seltos,2022,3,107049,CNG,Automatic,3rd Owner,Bangalore,1071826
2426,Honda,Jazz,2017,8,111468,Diesel,Manual,3rd Owner,Chennai,428335
2427,Volkswagen,Virtus,2006,19,87548,Electric,Automatic,1st Owner,Bangalore,357719
2428,Ford,Ecosport,2014,11,147019,Electric,Manual,2nd Owner,Mumbai,584173
2429,Tata,Harrier,2017,8,9203,Diesel,Manual,2nd Owner,Pune,1192403
2430,Maruti,Swift,2016,9,57179,Petrol,Manual,2nd Owner,Bangalore,350589
2431,Hyundai,Creta,2018,7,19147,CNG,Automatic,3rd Owner,Mumbai,1164284
2432,Honda,Jazz,2007,18,59837,Diesel,Automatic,2nd Owner,Ahmedabad,306163
2433,Ford,Aspire,2016,9,61044,Petrol,Automatic,3rd Owner,Ahmedabad,258989
2434,Renault,Kwid,2023,2,25958,Electric,Automatic,3rd Owner,Hyderabad,1725739
2435,Ford,Aspire,2017,8,37258,Diesel,Manual,2nd Owner,Nagpur,1394527
2436,Kia,Carnival,2017,8,148376,Petrol,Automatic,3rd Owner,Ahmedabad,230056
2437,Mahindra,XUV500,2020,5,28252,CNG,Manual,1st Owner,Pune,724130
2438,Volkswagen,Taigun,2018,7,133154,Diesel,Manual,1st Owner,Delhi,1124922
2439,Tata,Altroz,2023,2,111134,CNG,Automatic,1st Owner,Delhi,558537
2440,Tata,Harrier,2019,6,103582,Diesel,Automatic,1st Owner,Ahmedabad,1459791
2441,Volkswagen,Vento,2012,13,145225,CNG,Manual,1st Owner,Delhi,441390
2442,Maruti,Celerio,2008,17,70893,Petrol,Manual,2nd Owner,Nagpur,270670
2443,Tata,Punch,2013,12,81896,Diesel,Manual,2nd Owner,Ahmedabad,242441
2444,Kia,Sonet,2005,20,131686,CNG,Automatic,1st Owner,Chennai,210598
2445,Tata,Harrier,2006,19,121015,CNG,Automatic,3rd Owner,Nagpur,92587
2446,Mahindra,Bolero,2005,20,5990,Electric,Automatic,1st Owner,Bangalore,166423
2447,Ford,Ecosport,2009,16,134174,Electric,Automatic,2nd Owner,Bangalore,316503
2448,Ford,Freestyle,2006,19,109444,Electric,Automatic,3rd Owner,Ahmedabad,74981
2449,Renault,Kwid,2011,14,99766,Petrol,Manual,2nd Owner,Mumbai,596353
2450,Tata,Punch,2021,4,84753,Diesel,Automatic,1st Owner,Mumbai,1648873
2451,Honda,City,2009,16,135038,CNG,Manual,3rd Owner,Kolkata,620340
2452,Toyota,Yaris,2010,15,117204,Electric,Automatic,1st Owner,Chennai,85114
2453,Ford,Ecosport,2005,20,15488,Diesel,Automatic,1st Owner,Jaipur,347601
2454,Ford,Aspire,2018,7,23605,CNG,Automatic,2nd Owner,Chennai,1614742
2455,Mahindra,Bolero,2021,4,62039,Electric,Automatic,3rd Owner,Pune,998519
2456,Kia,Carnival,2006,19,87573,CNG,Manual,2nd Owner,Nagpur,205973
2457,Ford,Endeavour,2014,11,61748,Diesel,Manual,3rd Owner,Bangalore,703640
2458,Hyundai,i20,2008,17,46143,Petrol,Manual,2nd Owner,Nagpur,429165
2459,Toyota,Glanza,2013,12,9268,Petrol,Manual,1st Owner,Ahmedabad,1114201
2460,Tata,Altroz,2011,14,144212,CNG,Automatic,2nd Owner,Delhi,281270
2461,Renault,Kiger,2020,5,21833,Diesel,Manual,1st Owner,Ahmedabad,1932425
2462,Renault,Kwid,2015,10,148302,CNG,Manual,2nd Owner,Jaipur,188625
2463,Hyundai,i20,2013,12,102013,Electric,Automatic,2nd Owner,Nagpur,561513
2464,Toyota,Yaris,2018,7,121345,CNG,Automatic,1st Owner,Jaipur,753357
2465,Volkswagen,Virtus,2009,16,57777,Electric,Manual,1st Owner,Jaipur,161214
2466,Tata,Harrier,2007,18,105713,Electric,Manual,1st Owner,Pune,427243
2467,Toyota,Etios,2021,4,111522,CNG,Automatic,2nd Owner,Jaipur,1209740
2468,Toyota,Etios,2016,9,31181,Diesel,Automatic,2nd Owner,Kolkata,758015
2469,Maruti,Dzire,2021,4,122023,CNG,Automatic,3rd Owner,Delhi,968497
2470,Toyota,Innova,2018,7,105300,CNG,Automatic,2nd Owner,Pune,475918
2471,Honda,Jazz,2013,12,23012,Electric,Automatic,1st Owner,Delhi,511269
2472,Ford,Freestyle,2018,7,9453,Diesel,Automatic,2nd Owner,Mumbai,361346
2473,Mahindra,XUV500,2011,14,16949,CNG,Automatic,1st Owner,Bangalore,1049552
2474,Maruti,Baleno,2006,19,92237,Petrol,Manual,1st Owner,Nagpur,290806
2475,Mahindra,Thar,2023,2,8176,Electric,Manual,3rd Owner,Ahmedabad,2218426
2476,Volkswagen,Virtus,2009,16,76496,CNG,Manual,3rd Owner,Hyderabad,203738
2477,Ford,Freestyle,2013,12,143052,Petrol,Automatic,2nd Owner,Mumbai,767167
2478,Ford,Endeavour,2014,11,138546,Petrol,Automatic,2nd Owner,Bangalore,546428
2479,Toyota,Yaris,2022,3,16837,Diesel,Automatic,1st Owner,Delhi,1056844
2480,Maruti,Baleno,2007,18,97739,Diesel,Automatic,3rd Owner,Hyderabad,72452
2481,Honda,Amaze,2006,19,64600,Petrol,Automatic,3rd Owner,Ahmedabad,445319
2482,Ford,Endeavour,2016,9,100761,Petrol,Automatic,1st Owner,Jaipur,1088914
2483,Kia,Sonet,2011,14,5968,Diesel,Automatic,3rd Owner,Jaipur,864219
2484,Honda,City,2023,2,115175,Diesel,Manual,3rd Owner,Bangalore,740671
2485,Ford,Figo,2016,9,148821,Electric,Automatic,1st Owner,Ahmedabad,965458
2486,Honda,Civic,2011,14,30862,Electric,Manual,3rd Owner,Mumbai,753127
2487,Volkswagen,Vento,2007,18,102394,Petrol,Manual,2nd Owner,Jaipur,486555
2488,Tata,Harrier,2016,9,94099,CNG,Automatic,3rd Owner,Jaipur,196573
2489,Tata,Altroz,2009,16,125630,Diesel,Manual,3rd Owner,Ahmedabad,199968
2490,Kia,Seltos,2009,16,49895,Diesel,Automatic,3rd Owner,Nagpur,143309
2491,Ford,Aspire,2013,12,147122,Electric,Manual,3rd Owner,Jaipur,556077
2492,Renault,Kiger,2015,10,73023,Petrol,Automatic,2nd Owner,Ahmedabad,772923
2493,Volkswagen,Polo,2022,3,146764,Petrol,Automatic,3rd Owner,Bangalore,1365995
2494,Toyota,Yaris,2007,18,88992,Electric,Manual,3rd Owner,Nagpur,340451
2495,Volkswagen,Virtus,2010,15,111164,Diesel,Automatic,3rd Owner,Jaipur,644464
2496,Kia,Seltos,2009,16,9428,Electric,Automatic,1st Owner,Delhi,448845
2497,Hyundai,i20,2008,17,12302,CNG,Manual,3rd Owner,Jaipur,194234
2498,Volkswagen,Virtus,2008,17,138888,Diesel,Manual,3rd Owner,Ahmedabad,69972
2499,Ford,Freestyle,2006,19,36043,Petrol,Automatic,3rd Owner,Delhi,259664
2500,Tata,Punch,2022,3,42743,Electric,Manual,1st Owner,Hyderabad,1990074
2501,Ford,Aspire,2019,6,17116,Diesel,Automatic,1st Owner,Kolkata,1636215
2502,Kia,Carnival,2021,4,64057,Diesel,Automatic,2nd Owner,Ahmedabad,237306
2503,Renault,Duster,2008,17,49776,Diesel,Manual,2nd Owner,Chennai,496035
2504,Toyota,Etios,2006,19,98710,Diesel,Manual,3rd Owner,Ahmedabad,228785
2505,Honda,Jazz,2006,19,86573,CNG,Manual,1st Owner,Pune,281839
2506,Renault,Kwid,2008,17,44946,Diesel,Automatic,1st Owner,Bangalore,566167
2507,Renault,Kwid,2015,10,108165,Petrol,Manual,3rd Owner,Ahmedabad,1029402
2508,Kia,Seltos,2009,16,65849,CNG,Automatic,2nd Owner,Kolkata,718713
2509,Ford,Endeavour,2023,2,81924,Petrol,Manual,2nd Owner,Kolkata,1226926
2510,Hyundai,Venue,2011,14,40314,CNG,Automatic,1st Owner,Ahmedabad,990789
2511,Hyundai,Creta,2023,2,135605,CNG,Automatic,3rd Owner,Delhi,600783
2512,Mahindra,Bolero,2021,4,108154,Diesel,Manual,1st Owner,Nagpur,395755
2513,Toyota,Fortuner,2010,15,64446,Diesel,Manual,2nd Owner,Pune,681634
2514,Toyota,Innova,2022,3,95953,CNG,Manual,3rd Owner,Kolkata,1210811
2515,Renault,Duster,2014,11,81450,Electric,Automatic,3rd Owner,Hyderabad,824594
2516,Hyundai,Creta,2023,2,98516,CNG,Manual,3rd Owner,Ahmedabad,1063078
2517,Volkswagen,Polo,2018,7,21683,Electric,Manual,2nd Owner,Mumbai,689738
2518,Hyundai,Verna,2008,17,111034,Petrol,Automatic,1st Owner,Bangalore,400671
2519,Renault,Captur,2006,19,71884,Diesel,Automatic,2nd Owner,Hyderabad,77112
2520,Tata,Punch,2009,16,145512,Electric,Automatic,3rd Owner,Bangalore,294401
2521,Maruti,Baleno,2018,7,96194,Petrol,Automatic,3rd Owner,Delhi,434655
2522,Mahindra,XUV500,2017,8,123599,Electric,Manual,3rd Owner,Kolkata,1002491
2523,Hyundai,i10,2009,16,87168,Electric,Manual,2nd Owner,Delhi,105937
2524,Tata,Altroz,2012,13,75428,Petrol,Manual,1st Owner,Ahmedabad,834554
2525,Ford,Endeavour,2016,9,9232,Petrol,Automatic,2nd Owner,Nagpur,335204
2526,Honda,Jazz,2017,8,36535,CNG,Automatic,1st Owner,Nagpur,557523
2527,Toyota,Innova,2019,6,84703,Electric,Automatic,2nd Owner,Hyderabad,567759
2528,Ford,Figo,2008,17,149070,Electric,Manual,2nd Owner,Delhi,390428
2529,Volkswagen,Taigun,2017,8,92780,CNG,Manual,3rd Owner,Delhi,1314270
2530,Ford,Aspire,2007,18,83284,Petrol,Manual,1st Owner,Jaipur,337556
2531,Tata,Tiago,2015,10,21658,Diesel,Automatic,2nd Owner,Hyderabad,1100745
2532,Tata,Punch,2022,3,64950,Petrol,Automatic,2nd Owner,Bangalore,859407
2533,Toyota,Fortuner,2017,8,26939,CNG,Automatic,2nd Owner,Nagpur,646244
2534,Hyundai,i10,2013,12,125058,Electric,Automatic,1st Owner,Pune,340406
2535,Maruti,WagonR,2005,20,89470,CNG,Manual,2nd Owner,Ahmedabad,335849
2536,Kia,Sonet,2006,19,143500,CNG,Manual,1st Owner,Pune,425747
2537,Mahindra,Bolero,2014,11,59035,Petrol,Automatic,1st Owner,Pune,606894
2538,Renault,Kiger,2018,7,49782,Petrol,Manual,2nd Owner,Jaipur,376775
2539,Hyundai,i10,2017,8,142495,CNG,Automatic,2nd Owner,Delhi,837426
2540,Maruti,Dzire,2022,3,5602,Diesel,Automatic,3rd Owner,Bangalore,1203666
2541,Hyundai,Creta,2013,12,51977,Diesel,Manual,2nd Owner,Mumbai,205808
2542,Maruti,Baleno,2021,4,118177,CNG,Automatic,3rd Owner,Mumbai,1124965
2543,Tata,Altroz,2014,11,30054,Petrol,Automatic,1st Owner,Mumbai,1004193
2544,Maruti,Swift,2015,10,24762,CNG,Automatic,3rd Owner,Nagpur,435127
2545,Ford,Endeavour,2012,13,58950,Diesel,Manual,1st Owner,Delhi,543875
2546,Toyota,Glanza,2023,2,39207,Diesel,Manual,1st Owner,Chennai,1443379
2547,Maruti,Swift,2006,19,24798,Petrol,Manual,2nd Owner,Jaipur,330098
2548,Volkswagen,Polo,2011,14,64722,Diesel,Automatic,1st Owner,Jaipur,768545
2549,Hyundai,i20,2010,15,68768,CNG,Automatic,2nd Owner,Hyderabad,525966
2550,Honda,Amaze,2021,4,109786,CNG,Automatic,3rd Owner,Ahmedabad,1419878
2551,Tata,Tiago,2023,2,139217,Electric,Automatic,1st Owner,Hyderabad,681976
2552,Volkswagen,Taigun,2012,13,119626,Electric,Automatic,3rd Owner,Bangalore,531799
2553,Kia,Carens,2010,15,128705,Diesel,Automatic,2nd Owner,Pune,509635
2554,Ford,Endeavour,2016,9,92166,Petrol,Automatic,2nd Owner,Kolkata,463414
2555,Mahindra,XUV700,2006,19,114197,Electric,Automatic,1st Owner,Hyderabad,436861
2556,Toyota,Glanza,2012,13,110990,CNG,Manual,2nd Owner,Ahmedabad,561390
2557,Ford,Endeavour,2015,10,66164,CNG,Manual,3rd Owner,Nagpur,944372
2558,Volkswagen,Taigun,2012,13,45395,CNG,Manual,3rd Owner,Kolkata,1098961
2559,Tata,Tiago,2008,17,93802,Electric,Manual,1st Owner,Ahmedabad,568146
2560,Kia,Sonet,2015,10,76159,Diesel,Automatic,2nd Owner,Jaipur,828013
2561,Ford,Ecosport,2023,2,11850,Electric,Manual,2nd Owner,Jaipur,747006
2562,Renault,Kiger,2012,13,148229,Petrol,Automatic,1st Owner,Chennai,416550
2563,Kia,Seltos,2008,17,108193,Diesel,Automatic,1st Owner,Mumbai,289662
2564,Mahindra,XUV500,2009,16,104494,Petrol,Automatic,3rd Owner,Delhi,82785
2565,Honda,Civic,2018,7,131346,Petrol,Manual,2nd Owner,Hyderabad,550316
2566,Hyundai,Creta,2017,8,56500,CNG,Automatic,2nd Owner,Delhi,996321
2567,Tata,Punch,2010,15,106869,CNG,Automatic,2nd Owner,Bangalore,337391
2568,Renault,Duster,2023,2,83793,Petrol,Manual,2nd Owner,Nagpur,1035033
2569,Hyundai,i10,2010,15,113425,Electric,Automatic,3rd Owner,Ahmedabad,196646
2570,Renault,Kwid,2018,7,149363,Diesel,Manual,2nd Owner,Bangalore,327426
2571,Ford,Figo,2010,15,96725,Petrol,Manual,2nd Owner,Bangalore,469634
2572,Maruti,Swift,2011,14,64355,Diesel,Automatic,2nd Owner,Bangalore,933582
2573,Ford,Endeavour,2011,14,76730,Petrol,Automatic,1st Owner,Nagpur,465832
2574,Maruti,Swift,2018,7,134400,Diesel,Manual,1st Owner,Hyderabad,306487
2575,Maruti,WagonR,2023,2,26767,Petrol,Manual,2nd Owner,Delhi,333770
2576,Kia,Carnival,2018,7,36213,Electric,Manual,3rd Owner,Pune,263679
2577,Tata,Nexon,2011,14,72585,CNG,Automatic,3rd Owner,Hyderabad,373793
2578,Mahindra,Thar,2011,14,24578,Electric,Manual,3rd Owner,Ahmedabad,272562
2579,Volkswagen,Polo,2011,14,147487,Electric,Manual,1st Owner,Chennai,646427
2580,Hyundai,Venue,2008,17,58288,Diesel,Manual,3rd Owner,Hyderabad,98836
2581,Honda,WRV,2005,20,47355,Petrol,Automatic,1st Owner,Pune,155834
2582,Renault,Triber,2015,10,40839,Electric,Manual,3rd Owner,Bangalore,1140282
2583,Kia,Carens,2020,5,104762,CNG,Automatic,1st Owner,Nagpur,330200
2584,Hyundai,i10,2020,5,84079,Petrol,Automatic,1st Owner,Nagpur,901551
2585,Tata,Nexon,2016,9,79438,Petrol,Manual,3rd Owner,Bangalore,347569
2586,Mahindra,Thar,2006,19,112731,Electric,Manual,2nd Owner,Pune,366905
2587,Toyota,Fortuner,2010,15,89718,Diesel,Automatic,3rd Owner,Hyderabad,166915
2588,Toyota,Fortuner,2020,5,22040,Electric,Automatic,3rd Owner,Jaipur,1322441
2589,Volkswagen,Taigun,2021,4,62909,Petrol,Manual,2nd Owner,Pune,1216412
2590,Toyota,Etios,2011,14,100845,CNG,Automatic,1st Owner,Delhi,768890
2591,Hyundai,Venue,2009,16,107161,Electric,Manual,3rd Owner,Chennai,536618
2592,Honda,WRV,2005,20,129888,Petrol,Manual,1st Owner,Hyderabad,191303
2593,Mahindra,Bolero,2017,8,138495,Electric,Manual,2nd Owner,Mumbai,1165668
2594,Hyundai,i10,2005,20,112964,Electric,Manual,3rd Owner,Hyderabad,103532
2595,Kia,Sonet,2005,20,128656,Electric,Manual,1st Owner,Jaipur,98431
2596,Tata,Altroz,2012,13,42440,Diesel,Manual,1st Owner,Jaipur,378336
2597,Kia,Carens,2020,5,90653,Diesel,Manual,2nd Owner,Nagpur,888318
2598,Honda,City,2006,19,75248,Electric,Manual,1st Owner,Chennai,143651
2599,Mahindra,Thar,2005,20,87422,Diesel,Automatic,2nd Owner,Delhi,163549
2600,Kia,Sonet,2005,20,119473,CNG,Manual,3rd Owner,Chennai,354440
2601,Maruti,Celerio,2019,6,142413,Diesel,Manual,1st Owner,Jaipur,187387
2602,Maruti,WagonR,2008,17,80418,CNG,Manual,2nd Owner,Pune,474954
2603,Tata,Punch,2008,17,73848,CNG,Automatic,3rd Owner,Kolkata,562748
2604,Tata,Punch,2006,19,50950,Petrol,Manual,1st Owner,Kolkata,267634
2605,Renault,Kiger,2005,20,64596,Electric,Manual,3rd Owner,Delhi,108274
2606,Volkswagen,Virtus,2013,12,67796,Electric,Manual,2nd Owner,Chennai,787709
2607,Renault,Triber,2023,2,85232,Petrol,Automatic,1st Owner,Nagpur,205805
